MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
3492,0.0,,머시블랙저주받은아이,,,,,,,,
3493,2.0,,매니페스토,,,,,,,,
3494,1.0,20162578,성룡의아시수,성룡의 아시수,101.0,2015.0,20160414.0,장편,중국,액션,12세이상관람가
3495,1.0,20202368,내어깨위고양이밥2,"내 어깨 위 고양이, 밥 2",91.0,2020.0,20201224.0,장편,영국,가족,전체관람가
3496,10.0,,시라노,,,,,,,,
3497,1.0,20165284,쥬랜더리턴즈,쥬랜더 리턴즈,101.0,2016.0,20160831.0,장편,미국,코미디,15세이상관람가
3498,4.0,,몬테크리스토백작,,,,,,,,
3499,5.0,,아파치,,,,,,,,
3500,1.0,20190549,잊지않았어요,잊지 않았어요,114.0,2019.0,20200101.0,장편,한국,기타,15세이상관람가
3501,1.0,20128484,리크리에이터,리크리에이터,90.0,2011.0,,장편,미국,공포(호러),청소년관람불가
3502,1.0,2022A176,하우스오브VHS,하우스 오브 VHS,,2016.0,,온라인전용,프랑스,공포(호러),
3503,1.0,20188841,걷기좋은날,걷기 좋은 날,102.0,2015.0,20181012.0,장편,한국,드라마,12세이상관람가
3504,1.0,20194042,이터널윈터여자포로수용소,이터널 윈터 여자 포로수용소,114.0,2018.0,,장편,헝가리,드라마,15세이상관람가
3505,1.0,20090069,프로스트VS닉슨,프로스트 VS 닉슨,122.0,2008.0,20090305.0,장편,미국,드라마,12세이상관람가
3506,2.0,,엽표행동,,,,,,,,
3507,1.0,20161362,시즈닝하우스,시즈닝 하우스,89.0,2012.0,20160121.0,장편,영국,스릴러,청소년관람불가
3508,0.0,,갤로워커블레이드의귀환,,,,,,,,
3509,0.0,,라이드나에게로의여행,,,,,,,,
3510,3.0,,풍운2,,,,,,,,
3511,1.0,20157227,선생님의애완동물,선생님의 애완동물,120.0,1958.0,,장편,미국,코미디,
3512,1.0,20160097,귀담백경,귀담백경,100.0,2015.0,20161019.0,장편,일본,공포(호러),15세이상관람가
3513,2.0,,돌아온다,,,,,,,,
3514,1.0,20018352,영국인과공작,영국 여인과 공작,129.0,2001.0,,장편,프랑스,드라마,
3515,1.0,20165922,킬케인,킬 케인,77.0,2016.0,20161208.0,장편,영국,액션,청소년관람불가
3516,1.0,20128686,언더다크니스,언더 다크니스,96.0,2011.0,,장편,미국,공포(호러),15세이상관람가
3517,0.0,,인사이드링항공기를훔쳐라,,,,,,,,
3518,1.0,20159107,트루스토리,트루 스토리,99.0,2015.0,,장편,미국,미스터리,15세이상관람가
3519,1.0,20050169,캐산,캐산,140.0,2004.0,20050707.0,장편,일본,액션,15세관람가
3520,1.0,20112935,블랙헤븐,블랙 헤븐,105.0,2010.0,,장편,프랑스,스릴러,청소년관람불가
3521,1.0,20140256,딜쿠샤,딜쿠샤,97.0,2015.0,20161124.0,장편,한국,다큐멘터리,12세이상관람가
3522,200.0,,유령,,,,,,,,
3523,1.0,20030094,원더풀데이즈,원더풀 데이즈,86.0,2003.0,20030717.0,장편,한국,애니메이션,전체관람가
3524,1.0,20184900,에일리언침공,에일리언 침공,79.0,2016.0,20181217.0,장편,미국,공포(호러),15세이상관람가
3525,1.0,20158370,천국으로가는이삿짐,천국으로 가는 이삿짐,118.0,2013.0,,장편,한국,드라마,
3526,1.0,19940225,세가지색화이트,세 가지 색: 화이트,91.0,1994.0,19940618.0,장편,프랑스,드라마,연소자관람불가
3527,1.0,20135838,테레사팔머의감금,테레사 팔머의 감금,91.0,2008.0,20131128.0,장편,호주,스릴러,청소년관람불가
3528,1.0,19818121,순성마,순성마,88.0,1981.0,,,,,
3529,1.0,20201742,애비게일의저주,애비게일의 저주,82.0,2020.0,20200810.0,장편,미국,드라마,15세이상관람가
3530,1.0,20194988,슈윙!블루노트레코드스토리,슈윙! 블루 노트 레코드 스토리,113.0,2018.0,20200319.0,장편,독일,다큐멘터리,12세이상관람가
3531,2.0,,하우스오브더데드,,,,,,,,
3532,1.0,19960310,제8요일,제8요일,118.0,1996.0,19961026.0,장편,벨기에,코미디,중학생이상관람가
3533,1.0,20176623,배틀오브메모리즈,배틀 오브 메모리즈,119.0,2017.0,,장편,중국,미스터리,15세이상관람가
3534,1.0,20100167,사요나라이츠카,사요나라 이츠카,133.0,2010.0,20100415.0,장편,한국,드라마,청소년관람불가
3535,1.0,20030206,베이직,베이직,98.0,2003.0,20040206.0,장편,미국,액션,15세관람가
3536,87.0,,악몽,,,,,,,,
3537,2.0,,이세상의한구석에,,,,,,,,
3538,192.0,,꾼,,,,,,,,
3539,2.0,,카운터스트라이크,,,,,,,,
3540,5.0,,블랙머니,,,,,,,,
3541,1.0,20138884,빅웨딩,빅 웨딩,87.0,2013.0,20130627.0,장편,미국,멜로/로맨스,청소년관람불가
3542,1.0,19980055,리플레이스먼트킬러,리플레이스먼트 킬러,88.0,1997.0,19980124.0,장편,미국,범죄,18세 미만인 자는 관람할 수 없는 등급
3543,0.0,,미이라지하벙커의비밀,,,,,,,,
3544,1.0,20167383,도망자2016,도망자 2016,90.0,2014.0,20170105.0,장편,미국,범죄,15세이상관람가
3545,1.0,20208961,마리퀴리,마리 퀴리,109.0,2019.0,20201118.0,장편,프랑스,드라마,15세이상관람가
3546,1.0,20196163,타임워프워,타임 워프 워,99.0,2018.0,,장편,러시아,액션,15세이상관람가
3547,1.0,20135949,결단의3시10분,결단의 3:10,92.0,1957.0,,장편,미국,서부극(웨스턴),
3548,1.0,20133596,골!3,골! 3,96.0,2009.0,,장편,독일,드라마,15세이상관람가
3549,1.0,20148842,우리는형제입니다,우리는 형제입니다,101.0,2014.0,20141023.0,장편,한국,코미디,12세이상관람가
3550,1.0,20194361,상간녀살인사건,상간녀 살인사건,82.0,2019.0,20190723.0,장편,스페인,스릴러,청소년관람불가
3551,0.0,,클린트이스트우드의대도적,,,,,,,,
3552,1.0,20205707,마운틴콘체르토,마운틴: 콘체르토,73.0,2017.0,,장편,호주,다큐멘터리,
3553,0.0,,모사드인질구출작전,,,,,,,,
3554,1.0,2022A094,황야의은화1불,황야의 은화 1불,,1965.0,,온라인전용,이탈리아,서부극(웨스턴),
3555,2.0,,킬좀비,,,,,,,,
3556,1.0,20088625,라자루스프로젝트,라자루스 프로젝트,100.0,2008.0,,장편,미국,미스터리,15세이상관람가
3557,1.0,20132361,에어포트터뷸런스,스톰 시커스,,2009.0,,기타,미국,액션,
3558,1.0,20156361,어거스트에이트,어거스트 에이트,132.0,2012.0,20150226.0,장편,러시아,액션,15세이상관람가
3559,1.0,20154563,황색바람,황색바람,72.0,2016.0,,장편,한국,다큐멘터리,
3560,10.0,,시티헌터,,,,,,,,
3561,1.0,19930183,중안조,중안조,106.0,1993.0,19930731.0,장편,홍콩,드라마,고등학생이상관람가
3562,1.0,20080227,아임낫데어,아임 낫 데어,135.0,2007.0,20080529.0,장편,미국,드라마,15세이상관람가
3563,1.0,20173410,뱀파이어클린업디파트먼트,뱀파이어 클린업 디파트먼트,93.0,2017.0,20180609.0,장편,홍콩,액션,12세이상관람가
3564,0.0,,흉악어느사형수의고발,,,,,,,,
3565,2.0,,바람이우리를데려다주리라,,,,,,,,
3566,0.0,,피카소명작스캔들,,,,,,,,
3567,1.0,20169304,잠자는소녀,잠자는 소녀,77.0,2015.0,,장편,호주,판타지,15세이상관람가
3568,1.0,19799108,대근이가왔소,대근이가 왔소,95.0,1979.0,,장편,한국,드라마,
3569,1.0,20201030,징기스칸의후예,징기스칸의 후예,118.0,2018.0,,장편,몽고,액션,15세이상관람가
3570,1.0,20155785,리틀액시던트,리틀 액시던트,104.0,2014.0,,장편,미국,드라마,15세이상관람가
3571,1.0,19828279,파이어폭스,파이어폭스,,1982.0,,,,,
3572,2.0,,혼스,,,,,,,,
3573,1.0,20185325,배틀드론,배틀 드론,93.0,2018.0,20190103.0,장편,미국,액션,15세이상관람가
3574,8.0,,오두막,,,,,,,,
3575,58.0,,킹덤,,,,,,,,
3576,0.0,,청사낙천결계,,,,,,,,
3577,0.0,,혼나는죽지않았다,,,,,,,,
3578,2.0,,나쁜사랑,,,,,,,,
3579,0.0,,네이키드웨폰적나특공,,,,,,,,
3580,1.0,2022A294,51구역의비밀,51구역의 비밀,,2011.0,,온라인전용,미국,공포(호러),
3581,0.0,,식스블릿츠분노의추적,,,,,,,,
3582,0.0,,얼라이스연합군특수부대,,,,,,,,
3583,8.0,,지젤,,,,,,,,
3584,0.0,,심야식당식도락,,,,,,,,
3585,0.0,,센베노평창,,,,,,,,
3586,1.0,19880163,썸머스토리,썸머 스토리,105.0,1988.0,19880723.0,장편,영국,멜로/로맨스,고등학생이상관람가
3587,36.0,,삼총사,,,,,,,,
3588,1.0,20190408,검찰측의죄인,검찰측의 죄인,123.0,2018.0,,장편,일본,미스터리,15세이상관람가
3589,1.0,20126006,아버지없는삶,아버지 없는 삶,78.0,2012.0,,장편,한국,다큐멘터리,15세이상관람가
3590,1.0,20197124,언데드인커밍,언데드 인 커밍,78.0,2018.0,,장편,호주,공포(호러),청소년관람불가
3591,1.0,2010G726,머나먼서부,머나먼 서부,97.0,1954.0,,장편,미국,서부극(웨스턴),
3592,0.0,,데드맨2부악마의희생자,,,,,,,,
3593,1549.0,,워,,,,,,,,
3594,1.0,2009B407,백발마녀전1,비천은원도 : 백발마녀전 1,90.0,,,,,,
3595,1.0,20143922,결혼하지않아도괜찮을까,결혼하지 않아도 괜찮을까,106.0,2012.0,20150409.0,장편,일본,드라마,12세이상관람가
3596,3.0,,샤잠!,,,,,,,,
3597,1.0,20197088,퍼스트리폼드,퍼스트 리폼드,112.0,2017.0,20190411.0,장편,미국,드라마,15세이상관람가
3598,1.0,20135140,브레스트요새,브레스트 요새,138.0,2010.0,,장편,러시아,액션,
3599,0.0,,비르위대한전사,,,,,,,,
3600,1.0,20199330,늑대의아이들,늑대의 아이들,87.0,2018.0,20191114.0,장편,폴란드,미스터리,15세이상관람가
3601,8.0,,우리가족,,,,,,,,
3602,4.0,,줄루,,,,,,,,
3603,2.0,,파바로티,,,,,,,,
3604,5.0,,종이꽃,,,,,,,,
3605,28.0,,희생,,,,,,,,
3606,2.0,,엔카운터,,,,,,,,
3607,18.0,,캣츠,,,,,,,,
3608,1.0,20183072,어멍,어멍,95.0,2018.0,20191121.0,장편,한국,드라마,15세이상관람가
3609,1.0,20135854,우주전쟁제로,우주전쟁 제로,90.0,2009.0,,장편,캐나다,SF,
3610,1.0,20136222,데이워익스펜더블,그들은 희생양이다,135.0,1945.0,,장편,미국,전쟁,
3611,1.0,20145321,웨이오브더위키드,웨이 오브 더 위키드,92.0,2014.0,,장편,미국,스릴러,15세이상관람가
3612,1.0,20166364,니나포에버,니나 포에버,98.0,2016.0,20161020.0,장편,영국,멜로/로맨스,청소년관람불가
3613,42.0,,섀도우,,,,,,,,
3614,1.0,20205096,세인트아가타,세인트 아가타,103.0,2019.0,20200319.0,장편,미국,공포(호러),청소년관람불가
3615,1.0,20150465,데블핸드,데블핸드,85.0,2014.0,20151217.0,장편,미국,공포(호러),청소년관람불가
3616,0.0,,스파이작전명태풍,,,,,,,,
3617,1.0,20171554,3류들의사랑,3류들의 사랑,110.0,2015.0,20170818.0,장편,일본,드라마,청소년관람불가
3618,4.0,,후아유,,,,,,,,
3619,1.0,20187123,벌지대전투지옥의사수작전,벌지대전투 지옥의 사수작전,74.0,2017.0,20180723.0,장편,미국,전쟁,15세이상관람가
3620,1.0,20119877,천사의사랑,천사의 사랑,119.0,2009.0,20110324.0,장편,일본,드라마,청소년관람불가
3621,1.0,2022A497,맨해튼로맨스,맨해튼 로맨스,,2014.0,,온라인전용,미국,코미디,
3622,1.0,2022A568,블로우토치,블로우토치,,2016.0,,온라인전용,미국,범죄,
3623,0.0,,섹스후5일간의여행,,,,,,,,
3624,1.0,19820122,록키3,록키 3,,1982.0,19821224.0,장편,미국,드라마,국민학생관람불가
3625,7.0,,눈길,,,,,,,,
3626,1.0,20040560,레이디스앤젠틀맨,레이디스 앤 젠틀맨,129.0,2002.0,,장편,프랑스,멜로/로맨스,15세관람가
3627,1.0,19960180,프라이멀피어,프라이멀 피어,132.0,1996.0,19960524.0,장편,미국,스릴러,연소자관람불가
3628,0.0,,C+탐정,,,,,,,,
3629,72.0,,피아노,,,,,,,,
3630,1.0,20144441,섬.사라진사람들,섬. 사라진 사람들,87.0,2015.0,20160303.0,장편,한국,스릴러,15세이상관람가
3631,1.0,20142070,헨젤과그레텔2014,헨젤과 그레텔 2014,90.0,2013.0,20140930.0,장편,미국,공포(호러),청소년관람불가
3632,0.0,,애나벨인형의주인,,,,,,,,
3633,0.0,,판다야생으로의여정,,,,,,,,
3634,1.0,20209013,워위드그랜파,워 위드 그랜파,97.0,2020.0,20210224.0,장편,미국,코미디,12세이상관람가
3635,1.0,20175702,무서운꿈,무서운 꿈,84.0,2017.0,20171207.0,장편,미국,미스터리,15세이상관람가
3636,1.0,20138931,로빈슨주교의두가지사랑,로빈슨 주교의 두 가지 사랑,83.0,2012.0,20131114.0,장편,미국,다큐멘터리,15세이상관람가
3637,2.0,,5X2,,,,,,,,
3638,1.0,20080355,슬리더,슬리더,95.0,2006.0,20080329.0,장편,미국,미스터리,청소년관람불가
3639,1.0,20137051,카반호수의비밀,카반호수의 비밀,104.0,2013.0,,장편,러시아,액션,12세이상관람가
3640,0.0,,가문의영광4가문의수난,,,,,,,,
3641,4.0,,가루지기,,,,,,,,
3642,0.0,,펭귄위대한모험2,,,,,,,,
3643,5.0,,딥블루씨,,,,,,,,
3644,0.0,,로이콘악마의변호사,,,,,,,,
3645,55.0,,플라스틱,,,,,,,,
3646,1.0,20162563,애더럴다이어리,애더럴 다이어리,86.0,2015.0,20160811.0,장편,미국,액션,청소년관람불가
3648,0.0,,보이카언디스퓨티드파이널,,,,,,,,
3649,0.0,,007네버다이,,,,,,,,
3650,0.0,,지상최대전투갈리폴리,,,,,,,,
3651,1.0,20172625,천사의시간,천사의 시간,103.0,2017.0,20180621.0,장편,한국,멜로/로맨스,12세이상관람가
3652,1.0,20149451,유오성의7인의암살단,유오성의 7인의 암살단,102.0,2013.0,20140716.0,장편,중국,액션,15세이상관람가
3653,1.0,20008347,익스트림리미트,익스트림 리미트,90.0,2000.0,,장편,미국,액션,15세관람가
3654,1.0,20188117,강변호텔,강변호텔,95.0,2018.0,20190327.0,장편,한국,드라마,15세이상관람가
3655,1.0,20206039,완벽한커플,완벽한 커플,97.0,2018.0,,장편,독일,멜로/로맨스,
3656,1.0,20164528,니트로러쉬,니트로 러쉬,97.0,2016.0,,장편,캐나다,액션,청소년관람불가
3657,2.0,,뜨거운녀석들,,,,,,,,
3658,1.0,20174471,사쿠라다리셋전편,사쿠라다 리셋 –전편-,103.0,2017.0,20171102.0,장편,일본,SF,12세이상관람가
3659,1.0,20140023,레드콜벳,레드 콜벳,101.0,2011.0,,장편,미국,스릴러,
3660,3.0,,블랙버드,,,,,,,,
3661,1.0,20156706,인히어런트바이스,인히어런트 바이스,148.0,2014.0,,장편,미국,코미디,
3662,1.0,19968331,디제스터,디제스터,92.0,1996.0,,장편,미국,코미디,
3664,1.0,20162146,던오브킹덤,던 오브 킹덤,92.0,2015.0,,장편,태국,액션,청소년관람불가
3666,1.0,20040617,시실리2KM,시실리 2km,109.0,2004.0,20040813.0,장편,한국,코미디,15세관람가
3667,2.0,,저스트프렌드,,,,,,,,
3668,1.0,20158318,먹고기도하고죽여라,먹고 기도하고 죽여라,99.0,2014.0,,장편,미국,공포(호러),
3669,1.0,20176861,판필로프사단의28용사,판필로프 사단의 28 용사,120.0,2016.0,20170615.0,장편,러시아,전쟁,15세이상관람가
3670,1.0,20143107,토미웅거러스토리,토미웅거러 스토리,98.0,2012.0,20141113.0,장편,프랑스,다큐멘터리,청소년관람불가
3671,4.0,,마스터마인드,,,,,,,,
3672,1.0,2022A678,야생마와죄수,야생마와 죄수,,2019.0,,온라인전용,프랑스,드라마,
3673,1.0,20113306,50/50,50/50,100.0,2011.0,20111124.0,장편,미국,코미디,15세이상관람가
3674,1.0,20171681,박화영,박화영,99.0,2018.0,20180719.0,장편,한국,드라마,청소년관람불가
3676,1.0,19928348,냉혹자,냉혹자,93.0,1992.0,,,,,
3677,1.0,20081660,마녀의관,마녀의 관,120.0,2008.0,20100304.0,장편,한국,공포(호러),청소년관람불가
3678,11.0,,캐쉬백,,,,,,,,
3679,62.0,,레전드,,,,,,,,
3680,1.0,19578024,영광의길,영광의 길,87.0,1957.0,,장편,미국,드라마,
3681,2.0,,캣츠앤독스,,,,,,,,
3682,6.0,,더레이디,,,,,,,,
3683,17.0,,반도,,,,,,,,
3684,1.0,20189733,브레이브스톰,브레이브 스톰,81.0,2017.0,,장편,일본,액션,12세이상관람가
3685,0.0,,테이블넘버.21,,,,,,,,
3686,166.0,,티스,,,,,,,,
3687,1.0,20147718,리큐에게물어라,리큐에게 물어라,123.0,2013.0,20151127.0,장편,일본,드라마,15세이상관람가
3688,3.0,,북스마트,,,,,,,,
3689,0.0,,커버처세이브더퓨처,,,,,,,,
3690,1.0,20188662,인간사냥게임,인간 사냥 게임,80.0,2013.0,20180826.0,장편,미국,액션,청소년관람불가
3691,2.0,,아르마딜로,,,,,,,,
3692,2.0,,마르티나,,,,,,,,
3693,1.0,20018890,리턴투아나콘다,리턴 투 아나콘다,96.0,2001.0,,장편,미국,액션,15세관람가
3694,1.0,20080079,사랑보다황금,사랑보다 황금,112.0,2008.0,20080228.0,장편,미국,멜로/로맨스,12세이상관람가
3695,4.0,,나의그리스식웨딩,,,,,,,,
3696,0.0,,블랙가스펠2소울을찾는여정가운데만난사람들,,,,,,,,
3697,5.0,,맨디,,,,,,,,
3698,1.0,20156128,로맨틱레시피,로맨틱 레시피,122.0,2014.0,,장편,미국,드라마,전체관람가
3699,1.0,20155345,히트스트로크,히트스트로크,91.0,2013.0,20150915.0,장편,미국,액션,15세이상관람가
3700,1.0,20135770,레디액션!폭력영화,레디액션! 폭력영화,103.0,2013.0,20140605.0,옴니버스,한국,액션,청소년관람불가
3701,802.0,,파이,,,,,,,,
3702,3.0,,저주받은아이,,,,,,,,
3703,21.0,,호흡,,,,,,,,
3704,6.0,,악의꽃,,,,,,,,
3705,0.0,,낯선곳낯선시간,,,,,,,,
3706,1.0,20031391,투킬어킹,투 킬 어 킹,102.0,2003.0,,장편,영국,드라마,
3707,1.0,20189249,사랑해도괜찮아,사랑해도 괜찮아,100.0,2015.0,,장편,프랑스,멜로/로맨스,전체관람가
3710,1381.0,,형,,,,,,,,
3711,3.0,,매리,,,,,,,,
3712,0.0,,마스화성으로가는길,,,,,,,,
3713,1.0,20112807,체인지어드레스,체인지 어드레스,83.0,2007.0,20111013.0,장편,프랑스,코미디,15세이상관람가
3714,1.0,20162871,특별시민,특별시민,130.0,2017.0,20170426.0,장편,한국,드라마,15세이상관람가
3715,1.0,20132584,야쿠자대닌자2,야쿠자 대 닌자 2,71.0,2012.0,20130917.0,장편,일본,액션,15세이상관람가
3716,1.0,20147407,프로즌그라운드,프로즌 그라운드,90.0,2012.0,20140206.0,장편,미국,스릴러,청소년관람불가
3717,13.0,,나쁜녀석들,,,,,,,,
3718,17.0,,히치하이커,,,,,,,,
3719,1.0,20167905,비정규직특수요원,비정규직 특수요원,117.0,2016.0,20170316.0,장편,한국,코미디,15세이상관람가
3720,2.0,,백설공주와일곱난쟁이,,,,,,,,
3721,0.0,,언프렌디드친구삭제,,,,,,,,
3722,1.0,20170008,귀엽거나미치거나,귀엽거나 미치거나,94.0,2016.0,,장편,중국,멜로/로맨스,12세이상관람가
3723,5.0,,노인과바다,,,,,,,,
3724,3.0,,북경자전거,,,,,,,,
3725,0.0,,더와처스잭팟,,,,,,,,
3726,1.0,20142963,스타빙게임,스타빙 게임,82.0,2013.0,20141120.0,장편,미국,코미디,15세이상관람가
3727,1.0,20216566,가화만사경,가화만사경,91.0,2019.0,,장편,중국,코미디,15세이상관람가
3728,3.0,,리틀맨,,,,,,,,
3729,1.0,20050359,무극,무극,101.0,2005.0,20060126.0,장편,중국,멜로/로맨스,12세관람가
3730,1.0,19758025,배리린든,배리 린든,183.0,1975.0,,장편,영국,드라마,
3731,0.0,,히스레저의캔디,,,,,,,,
3732,2.0,,더셰프,,,,,,,,
3733,1.0,20162147,세상에서고양이가사라진다면,세상에서 고양이가 사라진다면,102.0,2015.0,20161109.0,장편,일본,드라마,12세이상관람가
3734,0.0,,인류멸망외계인이주는마지막기회,,,,,,,,
3735,0.0,,버닝데드좀비의섬,,,,,,,,
3736,3.0,,휴고,,,,,,,,
3737,1.0,19980020,키스할까요,키스할까요,104.0,1998.0,19981003.0,장편,한국,드라마,15세 미만인 자는 관람할 수 없는 등급 
3738,0.0,,오리지널씬,,,,,,,,
3739,1.0,20119138,아파치요새,아파치요새,125.0,1948.0,19710501.0,장편,미국,서부극(웨스턴),
3740,0.0,,파리오페라발레의별아녜스,,,,,,,,
3741,1.0,19910031,끼있는여자는밤이슬을좋아한다,끼있는 여자는 밤이슬을 좋아한다,113.0,1991.0,19910420.0,장편,한국,성인물(에로),연소자관람불가
3742,0.0,,적벽대전1부거대한전쟁의시작,,,,,,,,
3743,1.0,20144121,폭스캐처,폭스캐처,134.0,2014.0,20150205.0,장편,미국,드라마,청소년관람불가
3744,1.0,20202394,시간의끝에서널기다려,시간의 끝에서 널 기다려,114.0,2019.0,20210217.0,장편,홍콩,드라마,12세이상관람가
3745,1.0,20161543,로봇오버로드,로봇 오버로드,90.0,2014.0,20170119.0,장편,영국,SF,12세이상관람가
3746,36.0,,세인트,,,,,,,,
3747,0.0,,마린배틀엔젤,,,,,,,,
3748,0.0,,눈의여왕2트롤의마법거울,,,,,,,,
3749,26.0,,카르멘,,,,,,,,
3750,1.0,20181167,속물들,속물들,106.0,2019.0,20191212.0,장편,한국,드라마,15세이상관람가
3751,1.0,20200150,3AMPart1,3AM part 1,95.0,2012.0,,장편,태국,공포(호러),
3752,1.0,19980060,성룡의CIA,성룡의 CIA,120.0,1997.0,19980124.0,장편,홍콩,액션,15세 미만인 자는 관람할 수 없는 등급 
3753,1.0,20081691,브레이킹더웨이브,브레이킹 더 웨이브,159.0,1996.0,19961207.0,장편,덴마크,드라마,연소자관람불가
3754,1.0,20190761,풍운제일도,풍운제일도,92.0,2017.0,,장편,중국,액션,15세이상관람가
3755,0.0,,엑스파일나는믿고싶다,,,,,,,,
3756,1.0,20183138,디스크레이지하트,디스 크레이지 하트,106.0,2017.0,20190110.0,장편,독일,코미디,12세이상관람가
3757,3.0,,플레어,,,,,,,,
3758,1.0,20149593,데드스노우2,데드 스노우 2,100.0,2014.0,,장편,노르웨이,공포(호러),청소년관람불가
3759,0.0,,슈터라스트미션,,,,,,,,
3760,1.0,19908174,중년의위기,중년의 위기,106.0,1990.0,,,,,
3761,1.0,20125686,콘돌은날아간다,콘돌은 날아간다,102.0,2012.0,20130530.0,장편,한국,드라마,청소년관람불가
3762,2.0,,비념,,,,,,,,
3763,1.0,19920395,육체의증거,육체의 증거,100.0,1992.0,19921225.0,장편,미국,성인물(에로),연소자관람불가
3764,1.0,20158705,서울야행,서울야행,116.0,2015.0,20160505.0,장편,한국,코미디,15세이상관람가
3765,1.0,20183292,메나쉬,메나쉬,82.0,2017.0,,장편,미국,드라마,12세이상관람가
3766,12.0,,영주,,,,,,,,
3767,4.0,,회사원,,,,,,,,
3768,1.0,2022A249,다크캐년,다크 캐년,,2012.0,,온라인전용,미국,드라마,
3769,0.0,,쏘우데스머신,,,,,,,,
3770,5.0,,좋은친구들,,,,,,,,
3771,3.0,,다운힐,,,,,,,,
3772,1.0,19910270,새엄마는외계인,새엄마는 외계인,108.0,1988.0,19910815.0,장편,미국,코미디,고등학생이상관람가
3773,1.0,20172641,마리안느와마가렛,마리안느와 마가렛,77.0,2017.0,20170420.0,장편,한국,다큐멘터리,전체관람가
3774,0.0,,기생충흑백판,,,,,,,,
3775,1.0,20208989,살아있는시체들의섬,살아있는 시체들의 섬,106.0,2020.0,,장편,영국,공포(호러),
3776,0.0,,알라딘바그다드스캔들,,,,,,,,
3777,66.0,,레나,,,,,,,,
3778,10.0,,더히어로,,,,,,,,
3779,1.0,20130202,버닝맨,버닝맨,110.0,2011.0,20130807.0,장편,영국,드라마,청소년관람불가
3780,12.0,,다크엔젤,,,,,,,,
3781,1.0,20167209,이탈리안레이스,이탈리안 레이스,112.0,2015.0,20180913.0,장편,이탈리아,드라마,15세이상관람가
3782,160.0,,블러드,,,,,,,,
3783,1.0,20119418,생텀,생텀,108.0,2010.0,20110210.0,장편,미국,어드벤처,15세이상관람가
3784,1.0,20100102,제로포커스,제로 포커스,130.0,2009.0,20100325.0,장편,일본,드라마,15세이상관람가
3785,0.0,,더스크죽음을부르는소녀,,,,,,,,
3786,0.0,,겨울왕국이야기디즈니애니메이션제작스토리,,,,,,,,
3787,0.0,,스텝업6이어오브더댄스,,,,,,,,
3789,3.0,,옥수수밭의아이들,,,,,,,,
3790,0.0,,루인드하트킬러와창녀의러브스토리,,,,,,,,
3791,1.0,20207044,빌마르크어사일럼,빌마르크 어사일럼,93.0,2015.0,,장편,기타,공포(호러),
3792,1.0,20090588,브로큰임브레이스,브로큰 임브레이스,120.0,2009.0,20091119.0,장편,스페인,드라마,청소년관람불가
3793,0.0,,토이무비미래대모험,,,,,,,,
3794,0.0,,카고아버지와바다,,,,,,,,
3795,1.0,20124024,클라우드아틀라스,클라우드 아틀라스,172.0,2012.0,20130109.0,장편,미국,SF,청소년관람불가
3796,1.0,20189077,비뚤어진집,비뚤어진 집,115.0,2017.0,20190919.0,장편,영국,범죄,15세이상관람가
3797,1.0,20195461,홀리랜드,홀리 랜드,100.0,2018.0,,장편,프랑스,드라마,
3798,1.0,20216345,인세니티,인세니티,98.0,2015.0,,장편,중국,드라마,
3799,6.0,,포화속으로,,,,,,,,
3800,1.0,20060340,프레스티지,프레스티지,126.0,2006.0,20061102.0,장편,미국,스릴러,15세관람가
3801,1.0,20080940,마르셀의추억,마르셀의 추억,105.0,1990.0,19980124.0,장편,프랑스,드라마,모든 관람객이 관람할 수 있는 등급
3802,13.0,,데자뷰,,,,,,,,
3803,6.0,,피의복수,,,,,,,,
3804,1.0,20184361,영혼의순례길,영혼의 순례길,117.0,2015.0,20180524.0,장편,중국,드라마,전체관람가
3805,1.0,19508011,이브의모든것,이브의 모든 것,138.0,1950.0,,장편,미국,드라마,
3806,3.0,,스노우화이트,,,,,,,,
3807,1.0,20133585,인사이드르윈,인사이드 르윈,104.0,2013.0,20140129.0,장편,미국,드라마,15세이상관람가
3808,0.0,,쌍성계고대전설의부활,,,,,,,,
3809,2.0,,드래곤하트,,,,,,,,
3810,1.0,20134350,겨울빛,겨울의 빛,81.0,1963.0,,장편,스웨덴,드라마,
3811,1.0,20020077,내겐너무가벼운그녀,내겐 너무 가벼운 그녀,113.0,2001.0,20020221.0,장편,미국,코미디,15세관람가
3812,5.0,,더시그널,,,,,,,,
3813,1.0,19820113,소림목인항,소림목인방,100.0,1976.0,19820814.0,장편,홍콩,액션,국민학생관람불가
3814,6.0,,실락원,,,,,,,,
3815,2.0,,더리치,,,,,,,,
3816,364.0,,봄,,,,,,,,
3817,2.0,,쎈놈,,,,,,,,
3818,1.0,20157863,라이프애프터베스,라이프 애프터 베스,88.0,2014.0,,장편,미국,코미디,15세이상관람가
3819,40.0,,맥스,,,,,,,,
3820,1.0,19940004,마누라죽이기,마누라 죽이기,101.0,1994.0,19941217.0,장편,한국,드라마,연소자관람불가
3821,5.0,,피해자,,,,,,,,
3822,2.0,,앤트맨과와스프,,,,,,,,
3823,1.0,20040558,클레멘타인,클레멘타인,108.0,2004.0,20040521.0,장편,한국,액션,15세관람가
